0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0.0,0.002777777777777778,0.011111111111111112,0.011111111111111112,0.4388888888888889,0.4388888888888889,0.5722222222222222,0.5722222222222222,0.6527777777777778,0.6527777777777778,0.6638888888888889,0.6638888888888889,0.6694444444444444,0.6694444444444444,0.6888888888888889,0.6888888888888889,0.7055555555555556,0.7055555555555556,0.7138888888888889,0.7138888888888889,0.7305555555555555,0.7305555555555555,0.7361111111111112,0.7361111111111112,0.7388888888888889,0.7388888888888889,0.7444444444444445,0.7444444444444445,0.7611111111111111,0.7611111111111111,0.7722222222222223,0.7722222222222223,0.7805555555555556,0.7805555555555556,0.7833333333333333,0.7833333333333333,0.7861111111111111,0.7861111111111111,0.7888888888888889,0.7888888888888889,0.7944444444444444,0.7944444444444444,0.7972222222222223,0.7972222222222223,0.8,0.8,0.8083333333333333,0.8083333333333333,0.8111111111111111,0.8111111111111111,0.8138888888888889,0.8138888888888889,0.8166666666666667,0.8166666666666667,0.8194444444444444,0.8194444444444444,0.8222222222222222,0.8222222222222222,0.8277777777777777,0.8277777777777777,0.8333333333333334,0.8333333333333334,0.8416666666666667,0.8416666666666667,0.8444444444444444,0.8444444444444444,0.85,0.85,0.8527777777777777,0.8527777777777777,0.8555555555555555,0.8555555555555555,0.8611111111111112,0.8611111111111112,0.8638888888888889,0.8638888888888889,0.8694444444444445,0.8694444444444445,0.8722222222222222,0.8722222222222222,0.875,0.875,0.8777777777777778,0.8777777777777778,0.8805555555555555,0.8805555555555555,0.8833333333333333,0.8833333333333333,0.8888888888888888,0.8888888888888888,0.8916666666666667,0.8916666666666667,0.8944444444444445,0.8944444444444445,0.8972222222222223,0.8972222222222223,0.9027777777777778,0.9027777777777778,0.9083333333333333,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9138888888888889,0.9138888888888889,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9277777777777778,0.9277777777777778,0.9305555555555556,0.9305555555555556,0.9333333333333333,0.9333333333333333,0.9361111111111111,0.9361111111111111,0.9388888888888889,0.9388888888888889,0.9416666666666667,0.9416666666666667,0.9444444444444444,0.9444444444444444,0.9472222222222222,0.9472222222222222,0.95,0.95,0.9555555555555556,0.9555555555555556,0.9583333333333334,0.9583333333333334,0.9611111111111111,0.9611111111111111,0.9638888888888889,0.9638888888888889,0.9666666666666667,0.9666666666666667,0.9722222222222222,0.9722222222222222,0.975,0.975,0.9777777777777777,0.9777777777777777,0.9805555555555555,0.9805555555555555,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0
0.0,0.002777777777777778,0.011111111111111112,0.011111111111111112,0.46944444444444444,0.46944444444444444,0.6083333333333333,0.6083333333333333,0.6138888888888889,0.6138888888888889,0.6694444444444444,0.6694444444444444,0.6916666666666667,0.6916666666666667,0.6972222222222222,0.6972222222222222,0.725,0.725,0.7361111111111112,0.7361111111111112,0.7472222222222222,0.7472222222222222,0.75,0.75,0.7527777777777778,0.7527777777777778,0.7638888888888888,0.7638888888888888,0.7666666666666667,0.7666666666666667,0.7944444444444444,0.7944444444444444,0.7972222222222223,0.7972222222222223,0.8111111111111111,0.8111111111111111,0.8194444444444444,0.8194444444444444,0.8222222222222222,0.8222222222222222,0.825,0.825,0.8333333333333334,0.8333333333333334,0.8361111111111111,0.8361111111111111,0.8388888888888889,0.8388888888888889,0.8416666666666667,0.8416666666666667,0.8444444444444444,0.8444444444444444,0.8611111111111112,0.8611111111111112,0.8666666666666667,0.8666666666666667,0.8722222222222222,0.8722222222222222,0.875,0.875,0.8805555555555555,0.8805555555555555,0.8888888888888888,0.8888888888888888,0.8916666666666667,0.8916666666666667,0.8944444444444445,0.8944444444444445,0.8972222222222223,0.8972222222222223,0.9027777777777778,0.9027777777777778,0.9055555555555556,0.9055555555555556,0.9083333333333333,0.9083333333333333,0.9138888888888889,0.9138888888888889,0.9166666666666666,0.9166666666666666,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9277777777777778,0.9277777777777778,0.9305555555555556,0.9305555555555556,0.9333333333333333,0.9333333333333333,0.9388888888888889,0.9388888888888889,0.9416666666666667,0.9416666666666667,0.9444444444444444,0.9444444444444444,0.95,0.95,0.9527777777777777,0.9527777777777777,0.9555555555555556,0.9555555555555556,0.9583333333333334,0.9583333333333334,0.9611111111111111,0.9611111111111111,0.9638888888888889,0.9638888888888889,0.9666666666666667,0.9666666666666667,0.9694444444444444,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.9777777777777777,0.9777777777777777,0.9805555555555555,0.9805555555555555,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.002777777777777778,0.011111111111111112,0.011111111111111112,0.4583333333333333,0.4583333333333333,0.6305555555555555,0.6305555555555555,0.6333333333333333,0.6333333333333333,0.6833333333333333,0.6833333333333333,0.6861111111111111,0.6861111111111111,0.6944444444444444,0.6944444444444444,0.6972222222222222,0.6972222222222222,0.7,0.7,0.7083333333333334,0.7083333333333334,0.7222222222222222,0.7222222222222222,0.7305555555555555,0.7305555555555555,0.7361111111111112,0.7361111111111112,0.7416666666666667,0.7416666666666667,0.7472222222222222,0.7472222222222222,0.7666666666666667,0.7666666666666667,0.7888888888888889,0.7888888888888889,0.7944444444444444,0.7944444444444444,0.8,0.8,0.8027777777777778,0.8027777777777778,0.8083333333333333,0.8083333333333333,0.8138888888888889,0.8138888888888889,0.8194444444444444,0.8194444444444444,0.8222222222222222,0.8222222222222222,0.825,0.825,0.8444444444444444,0.8444444444444444,0.8472222222222222,0.8472222222222222,0.85,0.85,0.8555555555555555,0.8555555555555555,0.8583333333333333,0.8583333333333333,0.8638888888888889,0.8638888888888889,0.8666666666666667,0.8666666666666667,0.8694444444444445,0.8694444444444445,0.875,0.875,0.8777777777777778,0.8777777777777778,0.8805555555555555,0.8805555555555555,0.8861111111111111,0.8861111111111111,0.8888888888888888,0.8888888888888888,0.8916666666666667,0.8916666666666667,0.8944444444444445,0.8944444444444445,0.8972222222222223,0.8972222222222223,0.9,0.9,0.9027777777777778,0.9027777777777778,0.9055555555555556,0.9055555555555556,0.9083333333333333,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9138888888888889,0.9138888888888889,0.9166666666666666,0.9166666666666666,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9277777777777778,0.9277777777777778,0.9305555555555556,0.9305555555555556,0.9333333333333333,0.9333333333333333,0.9361111111111111,0.9361111111111111,0.9388888888888889,0.9388888888888889,0.9444444444444444,0.9444444444444444,0.95,0.95,0.9527777777777777,0.9527777777777777,0.9583333333333334,0.9583333333333334,0.9611111111111111,0.9611111111111111,0.9638888888888889,0.9638888888888889,0.9666666666666667,0.9666666666666667,0.9694444444444444,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.975,0.975,0.9777777777777777,0.9777777777777777,0.9805555555555555,0.9805555555555555,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0,,,,,,,,
0.0,0.002777777777777778,0.008333333333333333,0.008333333333333333,0.45,0.45,0.5833333333333334,0.5833333333333334,0.5944444444444444,0.5944444444444444,0.6694444444444444,0.6694444444444444,0.6722222222222223,0.6722222222222223,0.6833333333333333,0.6833333333333333,0.6916666666666667,0.6916666666666667,0.7055555555555556,0.7055555555555556,0.7138888888888889,0.7138888888888889,0.7361111111111112,0.7361111111111112,0.7416666666666667,0.7416666666666667,0.7527777777777778,0.7527777777777778,0.7555555555555555,0.7555555555555555,0.7583333333333333,0.7583333333333333,0.7611111111111111,0.7611111111111111,0.775,0.775,0.7777777777777778,0.7777777777777778,0.7944444444444444,0.7944444444444444,0.8,0.8,0.8166666666666667,0.8166666666666667,0.8222222222222222,0.8222222222222222,0.8277777777777777,0.8277777777777777,0.8305555555555556,0.8305555555555556,0.8333333333333334,0.8333333333333334,0.8416666666666667,0.8416666666666667,0.8444444444444444,0.8444444444444444,0.8472222222222222,0.8472222222222222,0.85,0.85,0.8583333333333333,0.8583333333333333,0.8638888888888889,0.8638888888888889,0.8666666666666667,0.8666666666666667,0.8722222222222222,0.8722222222222222,0.875,0.875,0.8777777777777778,0.8777777777777778,0.8805555555555555,0.8805555555555555,0.8861111111111111,0.8861111111111111,0.8888888888888888,0.8888888888888888,0.8916666666666667,0.8916666666666667,0.8972222222222223,0.8972222222222223,0.9,0.9,0.9027777777777778,0.9027777777777778,0.9055555555555556,0.9055555555555556,0.9083333333333333,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9138888888888889,0.9138888888888889,0.9166666666666666,0.9166666666666666,0.9194444444444444,0.9194444444444444,0.925,0.925,0.9277777777777778,0.9277777777777778,0.9305555555555556,0.9305555555555556,0.9333333333333333,0.9333333333333333,0.9388888888888889,0.9388888888888889,0.9416666666666667,0.9416666666666667,0.9444444444444444,0.9444444444444444,0.9472222222222222,0.9472222222222222,0.95,0.95,0.9555555555555556,0.9555555555555556,0.9611111111111111,0.9611111111111111,0.9666666666666667,0.9666666666666667,0.9694444444444444,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.975,0.975,0.9777777777777777,0.9777777777777777,0.9805555555555555,0.9805555555555555,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0,,,,,,,,,,,,,,
0.0,0.002777777777777778,0.06111111111111111,0.06111111111111111,0.18333333333333332,0.18333333333333332,0.46944444444444444,0.46944444444444444,0.5333333333333333,0.5333333333333333,0.5694444444444444,0.5694444444444444,0.6444444444444445,0.6444444444444445,0.6583333333333333,0.6583333333333333,0.6666666666666666,0.6666666666666666,0.675,0.675,0.6916666666666667,0.6916666666666667,0.6944444444444444,0.6944444444444444,0.7,0.7,0.7083333333333334,0.7083333333333334,0.7222222222222222,0.7222222222222222,0.7277777777777777,0.7277777777777777,0.7333333333333333,0.7333333333333333,0.7388888888888889,0.7388888888888889,0.7416666666666667,0.7416666666666667,0.7444444444444445,0.7444444444444445,0.7583333333333333,0.7583333333333333,0.7722222222222223,0.7722222222222223,0.775,0.775,0.7833333333333333,0.7833333333333333,0.7861111111111111,0.7861111111111111,0.8027777777777778,0.8027777777777778,0.8055555555555556,0.8055555555555556,0.8083333333333333,0.8083333333333333,0.8111111111111111,0.8111111111111111,0.8138888888888889,0.8138888888888889,0.8166666666666667,0.8166666666666667,0.8305555555555556,0.8305555555555556,0.8333333333333334,0.8333333333333334,0.8361111111111111,0.8361111111111111,0.85,0.85,0.8555555555555555,0.8555555555555555,0.8583333333333333,0.8583333333333333,0.8666666666666667,0.8666666666666667,0.8722222222222222,0.8722222222222222,0.875,0.875,0.8805555555555555,0.8805555555555555,0.8833333333333333,0.8833333333333333,0.8861111111111111,0.8861111111111111,0.8888888888888888,0.8888888888888888,0.8916666666666667,0.8916666666666667,0.8944444444444445,0.8944444444444445,0.8972222222222223,0.8972222222222223,0.9027777777777778,0.9027777777777778,0.9055555555555556,0.9055555555555556,0.9083333333333333,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9138888888888889,0.9138888888888889,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9277777777777778,0.9277777777777778,0.9333333333333333,0.9333333333333333,0.9388888888888889,0.9388888888888889,0.9416666666666667,0.9416666666666667,0.95,0.95,0.9527777777777777,0.9527777777777777,0.9555555555555556,0.9555555555555556,0.9583333333333334,0.9583333333333334,0.9611111111111111,0.9611111111111111,0.9638888888888889,0.9638888888888889,0.9666666666666667,0.9666666666666667,0.9694444444444444,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.975,0.975,0.9777777777777777,0.9777777777777777,0.9805555555555555,0.9805555555555555,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0,,,,
0.0,0.002777777777777778,0.041666666666666664,0.041666666666666664,0.24444444444444444,0.24444444444444444,0.4305555555555556,0.4305555555555556,0.525,0.525,0.5833333333333334,0.5833333333333334,0.6777777777777778,0.6777777777777778,0.6805555555555556,0.6805555555555556,0.6833333333333333,0.6833333333333333,0.6861111111111111,0.6861111111111111,0.6916666666666667,0.6916666666666667,0.6944444444444444,0.6944444444444444,0.6972222222222222,0.6972222222222222,0.7,0.7,0.7055555555555556,0.7055555555555556,0.75,0.75,0.7527777777777778,0.7527777777777778,0.7555555555555555,0.7555555555555555,0.7611111111111111,0.7611111111111111,0.7666666666666667,0.7666666666666667,0.775,0.775,0.7777777777777778,0.7777777777777778,0.7888888888888889,0.7888888888888889,0.7916666666666666,0.7916666666666666,0.7944444444444444,0.7944444444444444,0.8111111111111111,0.8111111111111111,0.8194444444444444,0.8194444444444444,0.8222222222222222,0.8222222222222222,0.8277777777777777,0.8277777777777777,0.8333333333333334,0.8333333333333334,0.8388888888888889,0.8388888888888889,0.8416666666666667,0.8416666666666667,0.8444444444444444,0.8444444444444444,0.8472222222222222,0.8472222222222222,0.85,0.85,0.8527777777777777,0.8527777777777777,0.8555555555555555,0.8555555555555555,0.8638888888888889,0.8638888888888889,0.8666666666666667,0.8666666666666667,0.8722222222222222,0.8722222222222222,0.875,0.875,0.8777777777777778,0.8777777777777778,0.8805555555555555,0.8805555555555555,0.8833333333333333,0.8833333333333333,0.8888888888888888,0.8888888888888888,0.8916666666666667,0.8916666666666667,0.8944444444444445,0.8944444444444445,0.8972222222222223,0.8972222222222223,0.9,0.9,0.9027777777777778,0.9027777777777778,0.9055555555555556,0.9055555555555556,0.9111111111111111,0.9111111111111111,0.9166666666666666,0.9166666666666666,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9305555555555556,0.9305555555555556,0.9333333333333333,0.9333333333333333,0.9361111111111111,0.9361111111111111,0.9416666666666667,0.9416666666666667,0.9444444444444444,0.9444444444444444,0.9472222222222222,0.9472222222222222,0.95,0.95,0.9527777777777777,0.9527777777777777,0.9583333333333334,0.9583333333333334,0.9611111111111111,0.9611111111111111,0.9638888888888889,0.9638888888888889,0.9666666666666667,0.9666666666666667,0.9722222222222222,0.9722222222222222,0.975,0.975,0.9777777777777777,0.9777777777777777,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0,,,,
0.0,0.002777777777777778,0.005555555555555556,0.005555555555555556,0.03333333333333333,0.03333333333333333,0.4666666666666667,0.4666666666666667,0.5472222222222223,0.5472222222222223,0.5944444444444444,0.5944444444444444,0.6722222222222223,0.6722222222222223,0.7027777777777777,0.7027777777777777,0.7166666666666667,0.7166666666666667,0.7305555555555555,0.7305555555555555,0.7361111111111112,0.7361111111111112,0.7694444444444445,0.7694444444444445,0.7722222222222223,0.7722222222222223,0.7777777777777778,0.7777777777777778,0.7833333333333333,0.7833333333333333,0.7861111111111111,0.7861111111111111,0.7916666666666666,0.7916666666666666,0.8,0.8,0.8055555555555556,0.8055555555555556,0.8083333333333333,0.8083333333333333,0.8138888888888889,0.8138888888888889,0.8166666666666667,0.8166666666666667,0.8194444444444444,0.8194444444444444,0.8222222222222222,0.8222222222222222,0.825,0.825,0.8333333333333334,0.8333333333333334,0.8388888888888889,0.8388888888888889,0.8416666666666667,0.8416666666666667,0.85,0.85,0.8527777777777777,0.8527777777777777,0.8555555555555555,0.8555555555555555,0.8583333333333333,0.8583333333333333,0.8638888888888889,0.8638888888888889,0.8666666666666667,0.8666666666666667,0.8694444444444445,0.8694444444444445,0.8722222222222222,0.8722222222222222,0.875,0.875,0.8805555555555555,0.8805555555555555,0.8833333333333333,0.8833333333333333,0.8861111111111111,0.8861111111111111,0.8888888888888888,0.8888888888888888,0.8916666666666667,0.8916666666666667,0.8944444444444445,0.8944444444444445,0.9,0.9,0.9027777777777778,0.9027777777777778,0.9055555555555556,0.9055555555555556,0.9083333333333333,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9138888888888889,0.9138888888888889,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9277777777777778,0.9277777777777778,0.9305555555555556,0.9305555555555556,0.9361111111111111,0.9361111111111111,0.9388888888888889,0.9388888888888889,0.9416666666666667,0.9416666666666667,0.9444444444444444,0.9444444444444444,0.9472222222222222,0.9472222222222222,0.9527777777777777,0.9527777777777777,0.9555555555555556,0.9555555555555556,0.9611111111111111,0.9611111111111111,0.9638888888888889,0.9638888888888889,0.9694444444444444,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.975,0.975,0.9777777777777777,0.9777777777777777,0.9805555555555555,0.9805555555555555,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0,,,,,,,,,,
0.0,0.002777777777777778,0.008333333333333333,0.008333333333333333,0.42777777777777776,0.42777777777777776,0.5277777777777778,0.5277777777777778,0.6055555555555555,0.6055555555555555,0.6222222222222222,0.6222222222222222,0.625,0.625,0.6305555555555555,0.6305555555555555,0.6777777777777778,0.6777777777777778,0.6888888888888889,0.6888888888888889,0.7055555555555556,0.7055555555555556,0.7083333333333334,0.7083333333333334,0.7166666666666667,0.7166666666666667,0.7416666666666667,0.7416666666666667,0.7444444444444445,0.7444444444444445,0.7472222222222222,0.7472222222222222,0.75,0.75,0.7527777777777778,0.7527777777777778,0.7583333333333333,0.7583333333333333,0.775,0.775,0.7805555555555556,0.7805555555555556,0.7916666666666666,0.7916666666666666,0.7944444444444444,0.7944444444444444,0.7972222222222223,0.7972222222222223,0.8027777777777778,0.8027777777777778,0.8055555555555556,0.8055555555555556,0.8111111111111111,0.8111111111111111,0.8166666666666667,0.8166666666666667,0.8361111111111111,0.8361111111111111,0.8388888888888889,0.8388888888888889,0.8416666666666667,0.8416666666666667,0.8444444444444444,0.8444444444444444,0.85,0.85,0.8527777777777777,0.8527777777777777,0.8555555555555555,0.8555555555555555,0.8583333333333333,0.8583333333333333,0.8611111111111112,0.8611111111111112,0.8638888888888889,0.8638888888888889,0.8666666666666667,0.8666666666666667,0.8722222222222222,0.8722222222222222,0.875,0.875,0.8777777777777778,0.8777777777777778,0.8805555555555555,0.8805555555555555,0.8833333333333333,0.8833333333333333,0.8861111111111111,0.8861111111111111,0.8888888888888888,0.8888888888888888,0.8916666666666667,0.8916666666666667,0.8944444444444445,0.8944444444444445,0.8972222222222223,0.8972222222222223,0.9027777777777778,0.9027777777777778,0.9083333333333333,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9138888888888889,0.9138888888888889,0.9166666666666666,0.9166666666666666,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9277777777777778,0.9277777777777778,0.9305555555555556,0.9305555555555556,0.9333333333333333,0.9333333333333333,0.9361111111111111,0.9361111111111111,0.9388888888888889,0.9388888888888889,0.9416666666666667,0.9416666666666667,0.9444444444444444,0.9444444444444444,0.9472222222222222,0.9472222222222222,0.95,0.95,0.9527777777777777,0.9527777777777777,0.9555555555555556,0.9555555555555556,0.9583333333333334,0.9583333333333334,0.9611111111111111,0.9611111111111111,0.9638888888888889,0.9638888888888889,0.9694444444444444,0.9694444444444444,0.975,0.975,0.9777777777777777,0.9777777777777777,0.9805555555555555,0.9805555555555555,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0
0.0,0.002777777777777778,0.008333333333333333,0.008333333333333333,0.45,0.45,0.6611111111111111,0.6611111111111111,0.6638888888888889,0.6638888888888889,0.6722222222222223,0.6722222222222223,0.6861111111111111,0.6861111111111111,0.6888888888888889,0.6888888888888889,0.7,0.7,0.7222222222222222,0.7222222222222222,0.725,0.725,0.7277777777777777,0.7277777777777777,0.7527777777777778,0.7527777777777778,0.7555555555555555,0.7555555555555555,0.7638888888888888,0.7638888888888888,0.7916666666666666,0.7916666666666666,0.7972222222222223,0.7972222222222223,0.8138888888888889,0.8138888888888889,0.8166666666666667,0.8166666666666667,0.8194444444444444,0.8194444444444444,0.825,0.825,0.8305555555555556,0.8305555555555556,0.8361111111111111,0.8361111111111111,0.8388888888888889,0.8388888888888889,0.8472222222222222,0.8472222222222222,0.8527777777777777,0.8527777777777777,0.8555555555555555,0.8555555555555555,0.8583333333333333,0.8583333333333333,0.8666666666666667,0.8666666666666667,0.8722222222222222,0.8722222222222222,0.875,0.875,0.8777777777777778,0.8777777777777778,0.8833333333333333,0.8833333333333333,0.8861111111111111,0.8861111111111111,0.8888888888888888,0.8888888888888888,0.9,0.9,0.9027777777777778,0.9027777777777778,0.9055555555555556,0.9055555555555556,0.9083333333333333,0.9083333333333333,0.9111111111111111,0.9111111111111111,0.9138888888888889,0.9138888888888889,0.9166666666666666,0.9166666666666666,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9277777777777778,0.9277777777777778,0.9305555555555556,0.9305555555555556,0.9333333333333333,0.9333333333333333,0.9361111111111111,0.9361111111111111,0.9388888888888889,0.9388888888888889,0.9416666666666667,0.9416666666666667,0.9472222222222222,0.9472222222222222,0.95,0.95,0.9527777777777777,0.9527777777777777,0.9555555555555556,0.9555555555555556,0.9583333333333334,0.9583333333333334,0.9611111111111111,0.9611111111111111,0.9638888888888889,0.9638888888888889,0.9666666666666667,0.9666666666666667,0.9694444444444444,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.9805555555555555,0.9805555555555555,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.002777777777777778,0.008333333333333333,0.008333333333333333,0.4527777777777778,0.4527777777777778,0.5944444444444444,0.5944444444444444,0.6111111111111112,0.6111111111111112,0.6611111111111111,0.6611111111111111,0.6722222222222223,0.6722222222222223,0.7027777777777777,0.7027777777777777,0.7111111111111111,0.7111111111111111,0.7222222222222222,0.7222222222222222,0.7333333333333333,0.7333333333333333,0.7361111111111112,0.7361111111111112,0.7388888888888889,0.7388888888888889,0.7416666666666667,0.7416666666666667,0.7527777777777778,0.7527777777777778,0.7638888888888888,0.7638888888888888,0.7666666666666667,0.7666666666666667,0.7833333333333333,0.7833333333333333,0.7861111111111111,0.7861111111111111,0.7888888888888889,0.7888888888888889,0.8138888888888889,0.8138888888888889,0.8194444444444444,0.8194444444444444,0.8222222222222222,0.8222222222222222,0.8333333333333334,0.8333333333333334,0.8388888888888889,0.8388888888888889,0.8416666666666667,0.8416666666666667,0.8555555555555555,0.8555555555555555,0.8583333333333333,0.8583333333333333,0.8638888888888889,0.8638888888888889,0.8666666666666667,0.8666666666666667,0.8694444444444445,0.8694444444444445,0.8722222222222222,0.8722222222222222,0.8777777777777778,0.8777777777777778,0.8833333333333333,0.8833333333333333,0.8916666666666667,0.8916666666666667,0.8944444444444445,0.8944444444444445,0.9,0.9,0.9027777777777778,0.9027777777777778,0.9055555555555556,0.9055555555555556,0.9138888888888889,0.9138888888888889,0.9166666666666666,0.9166666666666666,0.9194444444444444,0.9194444444444444,0.9222222222222223,0.9222222222222223,0.925,0.925,0.9305555555555556,0.9305555555555556,0.9333333333333333,0.9333333333333333,0.9388888888888889,0.9388888888888889,0.9416666666666667,0.9416666666666667,0.9444444444444444,0.9444444444444444,0.9472222222222222,0.9472222222222222,0.95,0.95,0.9527777777777777,0.9527777777777777,0.9555555555555556,0.9555555555555556,0.9583333333333334,0.9583333333333334,0.9611111111111111,0.9611111111111111,0.9666666666666667,0.9666666666666667,0.9694444444444444,0.9694444444444444,0.9722222222222222,0.9722222222222222,0.975,0.975,0.9777777777777777,0.9777777777777777,0.9833333333333333,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9972222222222222,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
